GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,Owner Occupier with Mortgage (Households),Owner Occupier No Mortgage (Households),Private Rented,Social Rented,Rented Free of Rent (Households),Total (Households),% Owner Occupier with Mortgage (Households),% Owner Occupier No Mortgage (Households),% Private Rented,% Social Rented,% Rented Free of Rent (Households),% Total (Households)
268144004,2247,148 Terenure A,148 Terenure A,Dublin City,RoI,26,58,35,4,1,125,20.8,46.4,28,3.2,0.8,100
268144005,2248,148 Terenure A,148 Terenure A,Dublin City,RoI,38,41,33,1,1,116,32.8,35.3,28.4,0.9,0.9,100
268144006,2249,148 Terenure A,148 Terenure A,Dublin City,RoI,26,50,45,0,2,124,21,40.3,36.3,0,1.6,100
268144007,2250,148 Terenure A,148 Terenure A,Dublin City,RoI,23,49,20,2,1,99,23.2,49.5,20.2,2,1,100
268144008,2251,148 Terenure A,148 Terenure A,Dublin City,RoI,40,54,9,7,3,113,35.4,47.8,8,6.2,2.7,100
268144009,2252,148 Terenure A,148 Terenure A,Dublin City,RoI,19,14,62,4,3,104,18.3,13.5,59.6,3.8,2.9,100
268144010,2253,148 Terenure A,148 Terenure A,Dublin City,RoI,33,27,38,1,4,103,32,26.2,36.9,1,3.9,100
268144011,2254,148 Terenure A,148 Terenure A,Dublin City,RoI,32,45,60,1,3,142,22.5,31.7,42.3,0.7,2.1,100
268144012,2255,148 Terenure A,148 Terenure A,Dublin City,RoI,25,37,22,0,0,84,29.8,44,26.2,0,0,100
268144013,2256,148 Terenure A,148 Terenure A,Dublin City,RoI,37,37,20,1,2,97,38.1,38.1,20.6,1,2.1,100
268144014,2257,148 Terenure A,148 Terenure A,Dublin City,RoI,28,13,29,0,1,71,39.4,18.3,40.8,0,1.4,100
268144015,2258,148 Terenure A,148 Terenure A,Dublin City,RoI,15,16,19,0,1,52,28.8,30.8,36.5,0,1.9,100
268145001,2259,149 Terenure B,149 Terenure B,Dublin City,RoI,22,36,5,3,1,72,30.6,50,6.9,4.2,1.4,100
268145002,2260,149 Terenure B,149 Terenure B,Dublin City,RoI,32,38,9,6,2,90,35.6,42.2,10,6.7,2.2,100
268145003,2261,149 Terenure B,149 Terenure B,Dublin City,RoI,50,54,14,4,3,126,39.7,42.9,11.1,3.2,2.4,100
268145004,2262,149 Terenure B,149 Terenure B,Dublin City,RoI,29,61,17,0,3,113,25.7,54,15,0,2.7,100
268145005,2263,149 Terenure B,149 Terenure B,Dublin City,RoI,10,11,29,13,2,65,15.4,16.9,44.6,20,3.1,100
268145006,2264,149 Terenure B,149 Terenure B,Dublin City,RoI,32,26,25,1,2,90,35.6,28.9,27.8,1.1,2.2,100
268145007,2265,149 Terenure B,149 Terenure B,Dublin City,RoI,31,40,32,3,0,110,28.2,36.4,29.1,2.7,0,100
268145008,2266,149 Terenure B,149 Terenure B,Dublin City,RoI,30,19,25,1,0,76,39.5,25,32.9,1.3,0,100
268145009,2267,149 Terenure B,149 Terenure B,Dublin City,RoI,24,22,17,6,1,71,33.8,31,23.9,8.5,1.4,100
268145010,2268,149 Terenure B,149 Terenure B,Dublin City,RoI,4,5,58,4,2,74,5.4,6.8,78.4,5.4,2.7,100
268145011,2269,149 Terenure B,149 Terenure B,Dublin City,RoI,23,13,22,1,1,61,37.7,21.3,36.1,1.6,1.6,100
268145012,2270,149 Terenure B,149 Terenure B,Dublin City,RoI,38,49,29,0,4,121,31.4,40.5,24,0,3.3,100
268145013,2271,149 Terenure B,149 Terenure B,Dublin City,RoI,26,34,72,1,0,140,18.6,24.3,51.4,0.7,0,100
268145014,2272,149 Terenure B,149 Terenure B,Dublin City,RoI,35,44,21,0,1,103,34,42.7,20.4,0,1,100
268145015,2273,149 Terenure B,149 Terenure B,Dublin City,RoI,41,60,15,3,1,126,32.5,47.6,11.9,2.4,0.8,100
268146001,2274,150 Terenure C,150 Terenure C,Dublin City,RoI,44,76,7,0,2,131,33.6,58,5.3,0,1.5,100
268146002,2275,150 Terenure C,150 Terenure C,Dublin City,RoI,45,38,3,1,0,91,49.5,41.8,3.3,1.1,0,100
268146003,2276,150 Terenure C,150 Terenure C,Dublin City,RoI,40,44,10,0,0,95,42.1,46.3,10.5,0,0,100
268146004,2277,150 Terenure C,150 Terenure C,Dublin City,RoI,34,48,22,0,3,107,31.8,44.9,20.6,0,2.8,100
268146005,2278,150 Terenure C,150 Terenure C,Dublin City,RoI,22,33,23,1,2,84,26.2,39.3,27.4,1.2,2.4,100
268146006,2279,150 Terenure C,150 Terenure C,Dublin City,RoI,32,34,10,0,0,77,41.6,44.2,13,0,0,100
268146007,2280,150 Terenure C,150 Terenure C,Dublin City,RoI,19,28,5,1,1,54,35.2,51.9,9.3,1.9,1.9,100
268147001,2281,151 Terenure D,151 Terenure D,Dublin City,RoI,31,54,5,0,0,91,34.1,59.3,5.5,0,0,100
268147002,2282,151 Terenure D,151 Terenure D,Dublin City,RoI,29,40,8,0,3,81,35.8,49.4,9.9,0,3.7,100
268147003,2283,151 Terenure D,151 Terenure D,Dublin City,RoI,25,59,19,0,2,107,23.4,55.1,17.8,0,1.9,100
268148001,2284,152 Ushers A,152 Ushers A,Dublin City,RoI,36,26,53,2,3,123,29.3,21.1,43.1,1.6,2.4,100
268148002,2285,152 Ushers A,152 Ushers A,Dublin City,RoI,34,9,40,26,1,113,30.1,8,35.4,23,0.9,100
268148003,2286,152 Ushers A,152 Ushers A,Dublin City,RoI,37,13,57,1,2,114,32.5,11.4,50,0.9,1.8,100
268148004,2287,152 Ushers A,152 Ushers A,Dublin City,RoI,11,8,69,6,1,99,11.1,8.1,69.7,6.1,1,100
268148005,2288,152 Ushers A,152 Ushers A,Dublin City,RoI,11,1,102,17,0,133,8.3,0.8,76.7,12.8,0,100
268148006,2289,152 Ushers A,152 Ushers A,Dublin City,RoI,8,1,126,5,0,145,5.5,0.7,86.9,3.4,0,100
268148007,2290,152 Ushers A,152 Ushers A,Dublin City,RoI,4,2,81,6,0,96,4.2,2.1,84.4,6.3,0,100
268148008,2291,152 Ushers A,152 Ushers A,Dublin City,RoI,0,0,98,39,0,143,0,0,68.5,27.3,0,100
268148009,2292,152 Ushers A,152 Ushers A,Dublin City,RoI,43,2,53,3,1,107,40.2,1.9,49.5,2.8,0.9,100
268148010,2293,152 Ushers A,152 Ushers A,Dublin City,RoI,14,3,54,10,0,81,17.3,3.7,66.7,12.3,0,100
268148011,2294,152 Ushers A,152 Ushers A,Dublin City,RoI,6,0,83,4,0,96,6.3,0,86.5,4.2,0,100
268148012,2295,152 Ushers A,152 Ushers A,Dublin City,RoI,4,3,58,4,0,72,5.6,4.2,80.6,5.6,0,100
268149001,2296,153 Ushers B,153 Ushers B,Dublin City,RoI,11,2,46,6,0,67,16.4,3,68.7,9,0,100
268149002,2297,153 Ushers B,153 Ushers B,Dublin City,RoI,15,3,41,3,2,65,23.1,4.6,63.1,4.6,3.1,100
268149003,2298,153 Ushers B,153 Ushers B,Dublin City,RoI,21,6,64,3,2,97,21.6,6.2,66,3.1,2.1,100
268149004,2299,153 Ushers B,153 Ushers B,Dublin City,RoI,12,4,35,4,1,58,20.7,6.9,60.3,6.9,1.7,100
268149005,2300,153 Ushers B,153 Ushers B,Dublin City,RoI,14,1,66,13,1,98,14.3,1,67.3,13.3,1,100
268149006,2301,153 Ushers B,153 Ushers B,Dublin City,RoI,35,3,69,6,1,116,30.2,2.6,59.5,5.2,0.9,100
268149007,2302,153 Ushers B,153 Ushers B,Dublin City,RoI,0,0,11,58,0,70,0,0,15.7,82.9,0,100
268149008,2303,153 Ushers B,153 Ushers B,Dublin City,RoI,1,0,5,75,0,82,1.2,0,6.1,91.5,0,100
268150001,2304,154 Ushers C,154 Ushers C,Dublin City,RoI,27,26,65,4,1,128,21.1,20.3,50.8,3.1,0.8,100
268150002,2305,154 Ushers C,154 Ushers C,Dublin City,RoI,42,41,21,18,2,125,33.6,32.8,16.8,14.4,1.6,100
268150003,2306,154 Ushers C,154 Ushers C,Dublin City,RoI,28,43,17,30,0,121,23.1,35.5,14,24.8,0,100
268150004,2307,154 Ushers C,154 Ushers C,Dublin City,RoI,0,1,15,43,0,81,0,1.2,18.5,53.1,0,100
268150005,2308,154 Ushers C,154 Ushers C,Dublin City,RoI,1,4,57,3,0,89,1.1,4.5,64,3.4,0,100
268150006,2309,154 Ushers C,154 Ushers C,Dublin City,RoI,0,0,4,88,0,114,0,0,3.5,77.2,0,100
268150007,2310,154 Ushers C,154 Ushers C,Dublin City,RoI,3,6,6,68,0,91,3.3,6.6,6.6,74.7,0,100
268150008,2311,154 Ushers C,154 Ushers C,Dublin City,RoI,3,2,19,38,1,70,4.3,2.9,27.1,54.3,1.4,100
268150009,2312,154 Ushers C,154 Ushers C,Dublin City,RoI,61,1,13,7,0,82,74.4,1.2,15.9,8.5,0,100
268150010,2313,154 Ushers C,154 Ushers C,Dublin City,RoI,6,0,74,4,0,86,7,0,86,4.7,0,100
268150011,2314,154 Ushers C,154 Ushers C,Dublin City,RoI,33,26,59,8,0,126,26.2,20.6,46.8,6.3,0,100
268150012,2315,154 Ushers C,154 Ushers C,Dublin City,RoI,33,14,59,14,0,122,27,11.5,48.4,11.5,0,100
268150013,2316,154 Ushers C,154 Ushers C,Dublin City,RoI,0,1,60,63,0,125,0,0.8,48,50.4,0,100
268150014,2317,154 Ushers C,154 Ushers C,Dublin City,RoI,0,0,4,97,0,101,0,0,4,96,0,100
268150015,2318,154 Ushers C,154 Ushers C,Dublin City,RoI,15,7,48,0,1,71,21.1,9.9,67.6,0,1.4,100
268150016,2319,154 Ushers C,154 Ushers C,Dublin City,RoI,0,0,3,60,0,63,0,0,4.8,95.2,0,100
268150017,2320,154 Ushers C,154 Ushers C,Dublin City,RoI,13,1,34,19,1,68,19.1,1.5,50,27.9,1.5,100
268151001,2321,155 Ushers D,155 Ushers D,Dublin City,RoI,28,37,32,0,1,99,28.3,37.4,32.3,0,1,100
268151002,2322,155 Ushers D,155 Ushers D,Dublin City,RoI,19,17,37,1,1,77,24.7,22.1,48.1,1.3,1.3,100
268151003,2323,155 Ushers D,155 Ushers D,Dublin City,RoI,27,16,61,3,3,113,23.9,14.2,54,2.7,2.7,100
268151004,2324,155 Ushers D,155 Ushers D,Dublin City,RoI,1,0,82,7,0,95,1.1,0,86.3,7.4,0,100
268151005,2325,155 Ushers D,155 Ushers D,Dublin City,RoI,30,13,41,8,1,97,30.9,13.4,42.3,8.2,1,100
268151006,2326,155 Ushers D,155 Ushers D,Dublin City,RoI,20,16,13,9,3,62,32.3,25.8,21,14.5,4.8,100
268151007,2327,155 Ushers D,155 Ushers D,Dublin City,RoI,9,4,29,3,0,52,17.3,7.7,55.8,5.8,0,100
268151008,2328,155 Ushers D,155 Ushers D,Dublin City,RoI,16,8,17,45,2,89,18,9,19.1,50.6,2.2,100
268151009,2329,155 Ushers D,155 Ushers D,Dublin City,RoI,24,22,24,6,2,83,28.9,26.5,28.9,7.2,2.4,100
268151010,2330,155 Ushers D,155 Ushers D,Dublin City,RoI,9,0,7,45,0,61,14.8,0,11.5,73.8,0,100
268151011,2331,155 Ushers D,155 Ushers D,Dublin City,RoI,22,13,21,36,2,96,22.9,13.5,21.9,37.5,2.1,100
268151012,2332,155 Ushers D,155 Ushers D,Dublin City,RoI,30,2,16,8,0,57,52.6,3.5,28.1,14,0,100
268152001,2333,156 Ushers E,156 Ushers E,Dublin City,RoI,8,6,50,1,1,66,12.1,9.1,75.8,1.5,1.5,100
268152002,2334,156 Ushers E,156 Ushers E,Dublin City,RoI,30,43,34,1,1,112,26.8,38.4,30.4,0.9,0.9,100
268152003,2335,156 Ushers E,156 Ushers E,Dublin City,RoI,31,37,12,1,2,83,37.3,44.6,14.5,1.2,2.4,100
268152004,2336,156 Ushers E,156 Ushers E,Dublin City,RoI,22,45,17,1,0,85,25.9,52.9,20,1.2,0,100
268152005,2337,156 Ushers E,156 Ushers E,Dublin City,RoI,0,0,2,102,0,108,0,0,1.9,94.4,0,100
268152006,2338,156 Ushers E,156 Ushers E,Dublin City,RoI,0,2,12,74,0,88,0,2.3,13.6,84.1,0,100
268152007,2339,156 Ushers E,156 Ushers E,Dublin City,RoI,0,0,4,79,0,85,0,0,4.7,92.9,0,100
268152008,2340,156 Ushers E,156 Ushers E,Dublin City,RoI,0,0,6,70,0,76,0,0,7.9,92.1,0,100
268152009,2341,156 Ushers E,156 Ushers E,Dublin City,RoI,17,18,42,9,2,89,19.1,20.2,47.2,10.1,2.2,100
268152010,2342,156 Ushers E,156 Ushers E,Dublin City,RoI,3,3,14,38,2,60,5,5,23.3,63.3,3.3,100
268153001,2343,157 Ushers F,157 Ushers F,Dublin City,RoI,29,4,48,3,1,87,33.3,4.6,55.2,3.4,1.1,100
268153002,2344,157 Ushers F,157 Ushers F,Dublin City,RoI,28,6,64,2,1,102,27.5,5.9,62.7,2,1,100
268153003,2345,157 Ushers F,157 Ushers F,Dublin City,RoI,24,1,37,6,3,71,33.8,1.4,52.1,8.5,4.2,100
268153004,2346,157 Ushers F,157 Ushers F,Dublin City,RoI,37,37,34,0,1,113,32.7,32.7,30.1,0,0.9,100
268153005,2347,157 Ushers F,157 Ushers F,Dublin City,RoI,18,0,46,2,1,68,26.5,0,67.6,2.9,1.5,100
268153006,2348,157 Ushers F,157 Ushers F,Dublin City,RoI,31,12,47,9,2,105,29.5,11.4,44.8,8.6,1.9,100
268153007,2349,157 Ushers F,157 Ushers F,Dublin City,RoI,18,25,25,1,1,72,25,34.7,34.7,1.4,1.4,100
268153008,2350,157 Ushers F,157 Ushers F,Dublin City,RoI,41,34,32,0,2,111,36.9,30.6,28.8,0,1.8,100
268153009,2351,157 Ushers F,157 Ushers F,Dublin City,RoI,27,41,16,10,2,100,27,41,16,10,2,100
268153010,2352,157 Ushers F,157 Ushers F,Dublin City,RoI,42,38,38,2,1,124,33.9,30.6,30.6,1.6,0.8,100
268153011,2353,157 Ushers F,157 Ushers F,Dublin City,RoI,19,28,22,14,1,85,22.4,32.9,25.9,16.5,1.2,100
268153012,2354,157 Ushers F,157 Ushers F,Dublin City,RoI,0,0,8,90,0,106,0,0,7.5,84.9,0,100
268154001,2355,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,32,34,11,6,2,87,36.8,39.1,12.6,6.9,2.3,100
268154002,2356,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,25,20,21,2,0,71,35.2,28.2,29.6,2.8,0,100
268154003,2357,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,30,36,10,6,0,84,35.7,42.9,11.9,7.1,0,100
268154004,2358,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,28,32,15,16,0,91,30.8,35.2,16.5,17.6,0,100
268154005,2359,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,42,40,10,21,3,116,36.2,34.5,8.6,18.1,2.6,100
268154006,2360,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,42,41,10,13,4,110,38.2,37.3,9.1,11.8,3.6,100
268154007,2361,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,24,42,8,9,3,86,27.9,48.8,9.3,10.5,3.5,100
268154008,2362,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,39,72,15,9,3,140,27.9,51.4,10.7,6.4,2.1,100
268154009,2363,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,0,1,61,45,0,116,0,0.9,52.6,38.8,0,100
268154010,2364,158 Walkinstown A,158 Walkinstown A,Dublin City,RoI,0,1,115,22,0,151,0,0.7,76.2,14.6,0,100
268155001,2365,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,37,46,16,1,2,104,35.6,44.2,15.4,1,1.9,100
268155002,2366,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,35,57,11,0,2,106,33,53.8,10.4,0,1.9,100
268155003,2367,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,34,52,8,4,4,103,33,50.5,7.8,3.9,3.9,100
268155004,2368,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,39,69,9,0,1,120,32.5,57.5,7.5,0,0.8,100
268155005,2369,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,41,57,22,3,2,126,32.5,45.2,17.5,2.4,1.6,100
268155006,2370,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,19,56,10,4,0,90,21.1,62.2,11.1,4.4,0,100
268155007,2371,159 Walkinstown B,159 Walkinstown B,Dublin City,RoI,24,39,20,2,1,88,27.3,44.3,22.7,2.3,1.1,100
268156001,2372,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,34,51,5,0,3,96,35.4,53.1,5.2,0,3.1,100
268156002,2373,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,9,27,5,0,1,73,12.3,37,6.8,0,1.4,100
268156003,2374,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,17,30,19,1,1,68,25,44.1,27.9,1.5,1.5,100
268156004,2375,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,26,54,6,0,0,88,29.5,61.4,6.8,0,0,100
268156005,2376,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,32,59,6,0,0,99,32.3,59.6,6.1,0,0,100
268156006,2377,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,23,41,6,0,0,70,32.9,58.6,8.6,0,0,100
268156007,2378,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,22,40,3,1,1,68,32.4,58.8,4.4,1.5,1.5,100
268156008,2379,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,28,34,27,5,2,96,29.2,35.4,28.1,5.2,2.1,100
268156009,2380,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,15,27,6,11,4,64,23.4,42.2,9.4,17.2,6.3,100
268156010,2381,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,20,53,7,2,0,83,24.1,63.9,8.4,2.4,0,100
268156011,2382,160 Walkinstown C,160 Walkinstown C,Dublin City,RoI,17,14,12,49,0,93,18.3,15.1,12.9,52.7,0,100
268157001,1401,090 Whitehall A,090 Whitehall A,Dublin City,RoI,24,60,6,0,0,91,26.4,65.9,6.6,0,0,100
268157002,1402,090 Whitehall A,090 Whitehall A,Dublin City,RoI,24,79,10,0,2,115,20.9,68.7,8.7,0,1.7,100
268157003,1403,090 Whitehall A,090 Whitehall A,Dublin City,RoI,55,56,16,0,3,131,42,42.7,12.2,0,2.3,100
268157004,1404,090 Whitehall A,090 Whitehall A,Dublin City,RoI,27,66,9,0,3,106,25.5,62.3,8.5,0,2.8,100
268157005,1405,090 Whitehall A,090 Whitehall A,Dublin City,RoI,24,26,10,0,3,63,38.1,41.3,15.9,0,4.8,100
268157006,1406,090 Whitehall A,090 Whitehall A,Dublin City,RoI,35,31,7,0,1,74,47.3,41.9,9.5,0,1.4,100
268157007,1407,090 Whitehall A,090 Whitehall A,Dublin City,RoI,43,39,13,0,2,99,43.4,39.4,13.1,0,2,100
268157008,1408,090 Whitehall A,090 Whitehall A,Dublin City,RoI,21,65,25,0,2,113,18.6,57.5,22.1,0,1.8,100
268157010,1411,090 Whitehall A,090 Whitehall A,Dublin City,RoI,24,54,15,1,1,95,25.3,56.8,15.8,1.1,1.1,100
268157011,1412,090 Whitehall A,090 Whitehall A,Dublin City,RoI,0,0,0,75,0,76,0,0,0,98.7,0,100
268157012,1413,090 Whitehall A,090 Whitehall A,Dublin City,RoI,31,33,5,0,1,71,43.7,46.5,7,0,1.4,100
268158001,1414,091 Whitehall B,091 Whitehall B,Dublin City,RoI,18,57,9,0,2,86,20.9,66.3,10.5,0,2.3,100
268158002,1415,091 Whitehall B,091 Whitehall B,Dublin City,RoI,27,54,7,0,2,91,29.7,59.3,7.7,0,2.2,100
268158003,1416,091 Whitehall B,091 Whitehall B,Dublin City,RoI,27,62,27,1,0,117,23.1,53,23.1,0.9,0,100
268158004,1417,091 Whitehall B,091 Whitehall B,Dublin City,RoI,31,57,5,0,0,93,33.3,61.3,5.4,0,0,100
268158005,1418,091 Whitehall B,091 Whitehall B,Dublin City,RoI,17,59,19,3,0,99,17.2,59.6,19.2,3,0,100
268158006,1419,091 Whitehall B,091 Whitehall B,Dublin City,RoI,19,40,9,1,0,72,26.4,55.6,12.5,1.4,0,100
268158007,1420,091 Whitehall B,091 Whitehall B,Dublin City,RoI,29,39,7,0,2,77,37.7,50.6,9.1,0,2.6,100
268158008,1421,091 Whitehall B,091 Whitehall B,Dublin City,RoI,30,62,13,0,0,105,28.6,59,12.4,0,0,100
268158009,1422,091 Whitehall B,091 Whitehall B,Dublin City,RoI,15,51,6,9,0,87,17.2,58.6,6.9,10.3,0,100
268158010,1423,091 Whitehall B,091 Whitehall B,Dublin City,RoI,28,49,14,3,1,96,29.2,51,14.6,3.1,1,100
268158011,1424,091 Whitehall B,091 Whitehall B,Dublin City,RoI,14,37,8,1,4,65,21.5,56.9,12.3,1.5,6.2,100
268158012,1425,091 Whitehall B,091 Whitehall B,Dublin City,RoI,26,41,14,10,2,94,27.7,43.6,14.9,10.6,2.1,100
268158013,1426,091 Whitehall B,091 Whitehall B,Dublin City,RoI,36,40,14,7,1,98,36.7,40.8,14.3,7.1,1,100
268158014,1427,091 Whitehall B,091 Whitehall B,Dublin City,RoI,31,33,16,4,0,85,36.5,38.8,18.8,4.7,0,100
268158015,1428,091 Whitehall B,091 Whitehall B,Dublin City,RoI,36,35,18,4,1,94,38.3,37.2,19.1,4.3,1.1,100
268158016,1429,091 Whitehall B,091 Whitehall B,Dublin City,RoI,27,32,66,5,3,133,20.3,24.1,49.6,3.8,2.3,100
268158017,1430,091 Whitehall B,091 Whitehall B,Dublin City,RoI,0,0,55,5,0,62,0,0,88.7,8.1,0,100
268159001,1431,092 Whitehall C,092 Whitehall C,Dublin City,RoI,22,40,11,1,2,76,28.9,52.6,14.5,1.3,2.6,100
268159002,1432,092 Whitehall C,092 Whitehall C,Dublin City,RoI,31,41,15,1,1,95,32.6,43.2,15.8,1.1,1.1,100
268159003,1433,092 Whitehall C,092 Whitehall C,Dublin City,RoI,24,35,9,0,0,70,34.3,50,12.9,0,0,100
268159004,1434,092 Whitehall C,092 Whitehall C,Dublin City,RoI,22,66,10,0,1,104,21.2,63.5,9.6,0,1,100
268159005,1435,092 Whitehall C,092 Whitehall C,Dublin City,RoI,56,16,5,28,0,108,51.9,14.8,4.6,25.9,0,100
268159006,1436,092 Whitehall C,092 Whitehall C,Dublin City,RoI,33,54,7,8,2,108,30.6,50,6.5,7.4,1.9,100
268159007,1437,092 Whitehall C,092 Whitehall C,Dublin City,RoI,35,23,36,22,1,121,28.9,19,29.8,18.2,0.8,100
268159008,1438,092 Whitehall C,092 Whitehall C,Dublin City,RoI,26,42,9,0,0,78,33.3,53.8,11.5,0,0,100
268159009,1439,092 Whitehall C,092 Whitehall C,Dublin City,RoI,26,31,11,0,1,69,37.7,44.9,15.9,0,1.4,100
268160001,1440,093 Whitehall D,093 Whitehall D,Dublin City,RoI,17,16,72,1,1,111,15.3,14.4,64.9,0.9,0.9,100
268160002,1441,093 Whitehall D,093 Whitehall D,Dublin City,RoI,28,67,21,0,1,120,23.3,55.8,17.5,0,0.8,100
268160003,1442,093 Whitehall D,093 Whitehall D,Dublin City,RoI,36,1,64,2,0,103,35,1,62.1,1.9,0,100
268160004,1443,093 Whitehall D,093 Whitehall D,Dublin City,RoI,23,10,100,3,0,139,16.5,7.2,71.9,2.2,0,100
268160005,1444,093 Whitehall D,093 Whitehall D,Dublin City,RoI,21,41,9,0,1,72,29.2,56.9,12.5,0,1.4,100
268160006,1445,093 Whitehall D,093 Whitehall D,Dublin City,RoI,28,46,21,4,0,100,28,46,21,4,0,100
268160007,1446,093 Whitehall D,093 Whitehall D,Dublin City,RoI,31,43,8,12,1,96,32.3,44.8,8.3,12.5,1,100
268160008,1447,093 Whitehall D,093 Whitehall D,Dublin City,RoI,22,45,4,9,0,81,27.2,55.6,4.9,11.1,0,100
268160009,1448,093 Whitehall D,093 Whitehall D,Dublin City,RoI,16,73,11,0,1,103,15.5,70.9,10.7,0,1,100
268160010,1449,093 Whitehall D,093 Whitehall D,Dublin City,RoI,21,42,18,2,1,84,25,50,21.4,2.4,1.2,100
268160011,1450,093 Whitehall D,093 Whitehall D,Dublin City,RoI,20,29,30,10,0,89,22.5,32.6,33.7,11.2,0,100
268161001,2383,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,1,37,83,1,123,0,0.8,30.1,67.5,0.8,100
268161002,2384,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,0,1,65,0,66,0,0,1.5,98.5,0,100
268161003,2385,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,0,4,72,0,77,0,0,5.2,93.5,0,100
268161004,2386,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,20,7,39,23,4,97,20.6,7.2,40.2,23.7,4.1,100
268161005,2387,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,18,9,22,71,4,125,14.4,7.2,17.6,56.8,3.2,100
268161006,2388,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,6,6,63,1,0,78,7.7,7.7,80.8,1.3,0,100
268161007,2389,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,8,5,61,1,1,76,10.5,6.6,80.3,1.3,1.3,100
268161008,2390,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,1,33,45,1,80,0,1.3,41.3,56.3,1.3,100
268161009,2391,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,6,3,15,51,2,81,7.4,3.7,18.5,63,2.5,100
268161010,2392,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,0,34,100,1,138,0,0,24.6,72.5,0.7,100
268161011,2393,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,0,34,72,3,110,0,0,30.9,65.5,2.7,100
268161012,2394,161 Wood Quay A,161 Wood Quay A,Dublin City,RoI,0,0,49,66,0,118,0,0,41.5,55.9,0,100
268162001,2395,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,23,27,49,0,3,103,22.3,26.2,47.6,0,2.9,100
268162002,2396,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,4,5,51,38,0,99,4,5.1,51.5,38.4,0,100
268162003,2397,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,34,30,39,1,1,105,32.4,28.6,37.1,1,1,100
268162004,2398,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,9,11,49,0,0,70,12.9,15.7,70,0,0,100
268162005,2399,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,31,23,64,2,3,130,23.8,17.7,49.2,1.5,2.3,100
268162006,2400,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,21,31,44,1,2,105,20,29.5,41.9,1,1.9,100
268162007,2401,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,23,34,33,34,1,126,18.3,27,26.2,27,0.8,100
268162008,2402,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,15,10,37,0,0,63,23.8,15.9,58.7,0,0,100
268162009,2403,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,7,8,74,2,1,92,7.6,8.7,80.4,2.2,1.1,100
268162010,2404,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,20,14,67,0,2,112,17.9,12.5,59.8,0,1.8,100
268162011,2405,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,14,9,42,1,3,72,19.4,12.5,58.3,1.4,4.2,100
268162012,2406,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,32,24,31,0,1,90,35.6,26.7,34.4,0,1.1,100
268162013,2407,162 Wood Quay B,162 Wood Quay B,Dublin City,RoI,5,4,62,2,0,88,5.7,4.5,70.5,2.3,0,100
